Category,City,Country,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Region,Row ID,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Profit Ratio,Quantity,Sales
Technology,Aurora,United States,LC-16870,Lena Cacioppo,13-11-2015,US-2015-156867,80013,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,West,104,Consumer,17-11-2015,Standard Class,Colorado,Accessories,0.2,-26.8758,-11.3%,6,238.896
Furniture,Aurora,United States,LC-16870,Lena Cacioppo,13-11-2015,US-2015-156867,80013,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",West,105,Consumer,17-11-2015,Standard Class,Colorado,Furnishings,0.2,-3.838500000,-3.8%,3,102.36
Office Supplies,Aurora,United States,LC-16870,Lena Cacioppo,13-11-2015,US-2015-156867,80013,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",West,106,Consumer,17-11-2015,Standard Class,Colorado,Binders,0.7,-25.8174,-70.0%,3,36.882
Technology,Charlotte,United States,JM-15250,Janet Martin,23-11-2017,CA-2017-119004,28205,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,South,107,Consumer,28-11-2017,Standard Class,North Carolina,Accessories,0.2,17.6016,+23.8%,8,74.112
Technology,Charlotte,United States,JM-15250,Janet Martin,23-11-2017,CA-2017-119004,28205,TEC-PH-10002844,Speck Products Candyshell Flip Case,South,108,Consumer,28-11-2017,Standard Class,North Carolina,Phones,0.2,2.0994,+7.5%,1,27.992
Office Supplies,Charlotte,United States,JM-15250,Janet Martin,23-11-2017,CA-2017-119004,28205,OFF-AR-10000390,Newell Chalk Holder,South,109,Consumer,28-11-2017,Standard Class,North Carolina,Art,0.2,1.0738,+32.5%,1,3.304
Technology,Orland Park,United States,PA-19060,Pete Armstrong,15-10-2015,CA-2015-129476,60462,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Central,110,Home Office,20-10-2015,Standard Class,Illinois,Accessories,0.2,67.992,+20.0%,5,339.96
Furniture,New York City,United States,CV-12805,Cynthia Voltz,25-12-2017,CA-2017-146780,10035,FUR-FU-10001934,Magnifier Swing Arm Lamp,East,111,Corporate,30-12-2017,Standard Class,New York,Furnishings,0,10.9096,+26.0%,2,41.96
Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,03-11-2016,CA-2016-128867,50322,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,112,Consumer,10-11-2016,Standard Class,Iowa,Art,0,22.788,+30.0%,2,75.96
Office Supplies,Urbandale,United States,CL-12565,Clay Ludtke,03-11-2016,CA-2016-128867,50322,OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Central,113,Consumer,10-11-2016,Standard Class,Iowa,Binders,0,13.3476,+49.0%,6,27.24
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-2014,CA-2014-115259,43229,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",East,114,Consumer,27-08-2014,Second Class,Ohio,Fasteners,0.2,14.5348,+36.3%,14,40.096
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-2014,CA-2014-115259,43229,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",East,115,Consumer,27-08-2014,Second Class,Ohio,Envelopes,0.2,1.652,+35.0%,2,4.72
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-2014,CA-2014-115259,43229,OFF-PA-10004965,Xerox 1921,East,116,Consumer,27-08-2014,Second Class,Ohio,Paper,0.2,7.4925,+31.3%,3,23.976
Office Supplies,Columbus,United States,RC-19960,Ryan Crowe,25-08-2014,CA-2014-115259,43229,OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",East,117,Consumer,27-08-2014,Second Class,Ohio,Envelopes,0.2,44.0316,+33.8%,6,130.464
Furniture,Seattle,United States,DK-13090,Dave Kipp,02-03-2015,CA-2015-110457,98103,FUR-TA-10001768,Hon Racetrack Conference Tables,West,118,Consumer,06-03-2015,Standard Class,Washington,Tables,0,165.3813,+21.0%,3,787.53
Office Supplies,Bristol,United States,GG-14650,Greg Guthrie,05-04-2015,US-2015-136476,37620,OFF-BI-10003650,GBC DocuBind 300 Electric Binding Machine,South,119,Corporate,10-04-2015,Standard Class,Tennessee,Binders,0.7,-115.7156,-73.3%,1,157.794
Furniture,Wilmington,United States,SC-20725,Steven Cartwright,12-06-2016,CA-2016-103730,19805,FUR-FU-10002157,Artistic Insta-Plaque,East,120,Consumer,15-06-2016,First Class,Delaware,Furnishings,0,18.3456,+39.0%,3,47.04
Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,12-06-2016,CA-2016-103730,19805,OFF-BI-10003910,DXL Angle-View Binders with Locking Rings by Samsill,East,121,Consumer,15-06-2016,First Class,Delaware,Binders,0,13.878,+45.0%,4,30.84
Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,12-06-2016,CA-2016-103730,19805,OFF-ST-10000777,"Companion Letter/Legal File, Black",East,122,Consumer,15-06-2016,First Class,Delaware,Storage,0,63.4368,+28.0%,6,226.56
Office Supplies,Wilmington,United States,SC-20725,Steven Cartwright,12-06-2016,CA-2016-103730,19805,OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,East,123,Consumer,15-06-2016,First Class,Delaware,Envelopes,0,51.759,+45.0%,9,115.02
Technology,Wilmington,United States,SC-20725,Steven Cartwright,12-06-2016,CA-2016-103730,19805,TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,East,124,Consumer,15-06-2016,First Class,Delaware,Phones,0,19.7316,+29.0%,7,68.04
Furniture,Houston,United States,AD-10180,Alan Dominguez,26-12-2014,US-2014-152030,77041,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Central,125,Home Office,28-12-2014,Second Class,Texas,Chairs,0.3,-8.579400000,-1.4%,3,600.558
Furniture,Bloomington,United States,PF-19165,Philip Fox,20-09-2014,US-2014-134614,61701,FUR-TA-10004534,Bevis 44 x 96 Conference Tables,Central,126,Consumer,25-09-2014,Standard Class,Illinois,Tables,0.5,-407.682,-66.0%,6,617.7
Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,05-11-2017,US-2017-107272,85023,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",West,127,Consumer,12-11-2017,Standard Class,Arizona,Binders,0.7,-1.8308,-76.7%,2,2.388
Office Supplies,Phoenix,United States,TS-21610,Troy Staebel,05-11-2017,US-2017-107272,85023,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",West,128,Consumer,12-11-2017,Standard Class,Arizona,Storage,0.2,30.499,+12.5%,7,243.992
Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,06-11-2016,US-2016-125969,90004,FUR-CH-10001146,"Global Task Chair, Black",West,129,Home Office,10-11-2016,Second Class,California,Chairs,0.2,-9.1602,-11.3%,2,81.424
Furniture,Los Angeles,United States,LS-16975,Lindsay Shagiari,06-11-2016,US-2016-125969,90004,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,West,130,Home Office,10-11-2016,Second Class,California,Furnishings,0,26.2416,+11.0%,3,238.56
Technology,Columbus,United States,DW-13585,Dorothy Wardle,02-02-2017,US-2017-164147,43229,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,East,131,Corporate,05-02-2017,First Class,Ohio,Phones,0.4,-11.994,-20.0%,5,59.97
Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,02-02-2017,US-2017-164147,43229,OFF-PA-10002377,Xerox 1916,East,132,Corporate,05-02-2017,First Class,Ohio,Paper,0.2,29.364,+37.5%,2,78.304
Office Supplies,Columbus,United States,DW-13585,Dorothy Wardle,02-02-2017,US-2017-164147,43229,OFF-FA-10002780,Staples,East,133,Corporate,05-02-2017,First Class,Ohio,Fasteners,0.2,6.9732,+32.5%,9,21.456
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,OFF-PA-10001804,Xerox 195,West,134,Consumer,19-10-2016,Standard Class,California,Paper,0,9.6192,+48.0%,3,20.04
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,OFF-PA-10001736,Xerox 1880,West,135,Consumer,19-10-2016,Standard Class,California,Paper,0,16.6568,+47.0%,1,35.44
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",West,136,Consumer,19-10-2016,Standard Class,California,Art,0,3.456,+30.0%,4,11.52
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,OFF-FA-10002988,Ideal Clamps,West,137,Consumer,19-10-2016,Standard Class,California,Fasteners,0,1.9698,+49.0%,2,4.02
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,OFF-BI-10004781,GBC Wire Binding Strips,West,138,Consumer,19-10-2016,Standard Class,California,Binders,0.2,26.6616,+35.0%,3,76.176
Office Supplies,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,OFF-SU-10001218,Fiskars Softgrip Scissors,West,139,Consumer,19-10-2016,Standard Class,California,Supplies,0,18.4464,+28.0%,6,65.88
Furniture,Roseville,United States,LC-16885,Lena Creighton,13-10-2016,CA-2016-145583,95661,FUR-FU-10001706,Longer-Life Soft White Bulbs,West,140,Consumer,19-10-2016,Standard Class,California,Furnishings,0,20.6976,+48.0%,14,43.12
Furniture,Philadelphia,United States,JD-15895,Jonathan Doherty,05-09-2016,CA-2016-110366,19140,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",East,141,Corporate,07-09-2016,Second Class,Pennsylvania,Furnishings,0.2,10.35,+12.5%,2,82.8
Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,18-09-2017,CA-2017-106180,94122,OFF-AR-10000940,Newell 343,West,142,Corporate,23-09-2017,Standard Class,California,Art,0,2.3814,+27.0%,3,8.82
Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,18-09-2017,CA-2017-106180,94122,OFF-EN-10004030,Convenience Packs of Business Envelopes,West,143,Corporate,23-09-2017,Standard Class,California,Envelopes,0,5.1042,+47.0%,3,10.86
Office Supplies,San Francisco,United States,SH-19975,Sally Hughsby,18-09-2017,CA-2017-106180,94122,OFF-PA-10004327,Xerox 1911,West,144,Corporate,23-09-2017,Standard Class,California,Paper,0,68.976,+48.0%,3,143.7
Office Supplies,Independence,United States,SG-20080,Sandra Glassco,22-12-2017,CA-2017-155376,64055,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Central,145,Consumer,27-12-2017,Standard Class,Missouri,Appliances,0,218.2518,+26.0%,3,839.43
Office Supplies,Pasadena,United States,HA-14920,Helen Andreada,07-09-2015,CA-2015-110744,91104,OFF-ST-10003656,Safco Industrial Wire Shelving,West,146,Consumer,12-09-2015,Standard Class,California,Storage,0,20.1579,+3.0%,7,671.93
Furniture,Newark,United States,MG-17680,Maureen Gastineau,22-10-2014,CA-2014-110072,43055,FUR-FU-10000521,"Seth Thomas 14"" Putty-Colored Wall Clock",East,147,Home Office,28-10-2014,Standard Class,Ohio,Furnishings,0.2,12.9096,+13.8%,4,93.888
Technology,Franklin,United States,JE-16165,Justin Ellison,05-12-2016,CA-2016-114489,53132,TEC-PH-10000215,Plantronics Cordless Phone Headset with In-line Volume - M214C,Central,148,Corporate,09-12-2016,Standard Class,Wisconsin,Phones,0,103.8015,+27.0%,11,384.45
Technology,Franklin,United States,JE-16165,Justin Ellison,05-12-2016,CA-2016-114489,53132,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Central,149,Corporate,09-12-2016,Standard Class,Wisconsin,Phones,0,5.998800000,+4.0%,3,149.97
Furniture,Franklin,United States,JE-16165,Justin Ellison,05-12-2016,CA-2016-114489,53132,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Central,150,Corporate,09-12-2016,Standard Class,Wisconsin,Chairs,0,585.552,+30.0%,8,1951.84
Office Supplies,Franklin,United States,JE-16165,Justin Ellison,05-12-2016,CA-2016-114489,53132,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Central,151,Corporate,09-12-2016,Standard Class,Wisconsin,Binders,0,80.6285,+47.0%,5,171.55
Office Supplies,Scottsdale,United States,TW-21025,Tamara Willingham,13-03-2016,CA-2016-158834,85254,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,West,152,Home Office,16-03-2016,First Class,Arizona,Appliances,0.2,17.766,+11.3%,5,157.92
Technology,Scottsdale,United States,TW-21025,Tamara Willingham,13-03-2016,CA-2016-158834,85254,TEC-PH-10001254,Jabra BIZ 2300 Duo QD Duo Corded Headset,West,153,Home Office,16-03-2016,First Class,Arizona,Phones,0.2,15.2388,+7.5%,2,203.184
Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,31-05-2015,CA-2015-124919,95123,OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,West,154,Corporate,02-06-2015,First Class,California,Paper,0,26.271,+45.0%,7,58.38
Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,31-05-2015,CA-2015-124919,95123,OFF-PA-10002254,Xerox 1883,West,155,Corporate,02-06-2015,First Class,California,Paper,0,48.5392,+46.0%,4,105.52
Office Supplies,San Jose,United States,SP-20650,Stephanie Phelps,31-05-2015,CA-2015-124919,95123,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",West,156,Corporate,02-06-2015,First Class,California,Storage,0,21.0288,+26.0%,6,80.88
Office Supplies,Seattle,United States,NK-18490,Neil Knudson,28-05-2015,CA-2015-118948,98105,OFF-AR-10001547,Newell 311,West,157,Home Office,03-06-2015,Standard Class,Washington,Art,0,1.7901,+27.0%,3,6.63
Furniture,Seattle,United States,DB-13060,Dave Brooks,01-03-2014,CA-2014-104269,98115,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,West,158,Consumer,06-03-2014,Second Class,Washington,Chairs,0.2,51.476400000,+11.3%,2,457.568
Office Supplies,Edmond,United States,NP-18670,Nora Paige,20-11-2016,CA-2016-114104,73034,OFF-LA-10002475,Avery 519,Central,159,Consumer,24-11-2016,Standard Class,Oklahoma,Labels,0,6.8714,+47.0%,2,14.62
Technology,Edmond,United States,NP-18670,Nora Paige,20-11-2016,CA-2016-114104,73034,TEC-PH-10004536,Avaya 5420 Digital phone,Central,160,Consumer,24-11-2016,Standard Class,Oklahoma,Phones,0,236.2325,+25.0%,7,944.93
Office Supplies,Los Angeles,United States,TT-21070,Ted Trevino,11-05-2016,CA-2016-162733,90045,OFF-PA-10002751,Xerox 1920,West,161,Consumer,12-05-2016,First Class,California,Paper,0,2.691,+45.0%,1,5.98
Technology,Philadelphia,United States,EM-13960,Eric Murdock,28-12-2015,CA-2015-119697,19134,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,East,162,Consumer,31-12-2015,Second Class,Pennsylvania,Accessories,0.2,1.3596,+2.5%,2,54.384
Office Supplies,Carlsbad,United States,RD-19900,Ruben Dartt,16-11-2016,CA-2016-154508,88220,OFF-EN-10001990,Staple envelope,West,163,Consumer,20-11-2016,Standard Class,New Mexico,Envelopes,0,13.348,+47.0%,5,28.4
Office Supplies,Seattle,United States,MJ-17740,Max Jones,07-11-2016,CA-2016-113817,98115,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,West,164,Consumer,11-11-2016,Standard Class,Washington,Binders,0.2,9.688,+35.0%,2,27.68
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,OFF-AR-10004441,BIC Brite Liner Highlighters,Central,165,Consumer,12-09-2014,Standard Class,Texas,Art,0.2,2.7324,+27.5%,3,9.936
Technology,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Central,166,Consumer,12-09-2014,Standard Class,Texas,Machines,0.4,-1359.992,-16.7%,8,8159.952
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Central,167,Consumer,12-09-2014,Standard Class,Texas,Storage,0.2,-58.6347,-21.3%,3,275.928
Furniture,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,FUR-CH-10004287,SAFCO Arco Folding Chair,Central,168,Consumer,12-09-2014,Standard Class,Texas,Chairs,0.3,-24.858000000,-1.4%,9,1740.06
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,OFF-AR-10002656,Sanford Liquid Accent Highlighters,Central,169,Consumer,12-09-2014,Standard Class,Texas,Art,0.2,6.8136,+21.3%,6,32.064
Office Supplies,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,Central,170,Consumer,12-09-2014,Standard Class,Texas,Appliances,0.8,-453.849,-255.0%,5,177.98
Technology,San Antonio,United States,BM-11140,Becky Martin,08-09-2014,CA-2014-139892,78207,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Central,171,Consumer,12-09-2014,Standard Class,Texas,Phones,0.2,8.998500000,+6.3%,3,143.976
Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,05-08-2014,CA-2014-118962,90004,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",West,172,Consumer,09-08-2014,Standard Class,California,Paper,0,9.8418,+47.0%,3,20.94
Office Supplies,Los Angeles,United States,CS-12130,Chad Sievert,05-08-2014,CA-2014-118962,90004,OFF-PA-10001144,Xerox 1913,West,173,Consumer,09-08-2014,Standard Class,California,Paper,0,53.2608,+48.0%,2,110.96
Furniture,Los Angeles,United States,CS-12130,Chad Sievert,05-08-2014,CA-2014-118962,90004,FUR-CH-10003817,"Global Value Steno Chair, Gray",West,174,Consumer,09-08-2014,Standard Class,California,Chairs,0.2,21.259,+6.3%,7,340.144
Office Supplies,Chicago,United States,JB-15400,Jennifer Braxton,14-09-2014,US-2014-100853,60623,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Central,175,Corporate,19-09-2014,Standard Class,Illinois,Appliances,0.8,-131.12,-250.0%,2,52.448
Office Supplies,Chicago,United States,JB-15400,Jennifer Braxton,14-09-2014,US-2014-100853,60623,OFF-LA-10003148,Avery 51,Central,176,Corporate,19-09-2014,Standard Class,Illinois,Labels,0.2,6.552,+32.5%,4,20.16
Office Supplies,Houston,United States,SJ-20500,Shirley Jackson,21-04-2017,US-2017-152366,77036,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Central,177,Consumer,25-04-2017,Second Class,Texas,Appliances,0.8,-243.16,-250.0%,4,97.264
Furniture,Newark,United States,JE-15745,Joel Eaton,21-11-2015,US-2015-101511,43055,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",East,178,Consumer,23-11-2015,Second Class,Ohio,Chairs,0.3,-11.337200000,-2.9%,7,396.802
Office Supplies,Newark,United States,JE-15745,Joel Eaton,21-11-2015,US-2015-101511,43055,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,East,179,Consumer,23-11-2015,Second Class,Ohio,Supplies,0.2,-3.7715,-23.8%,5,15.88
Office Supplies,New York City,United States,JK-15640,Jim Kriz,15-12-2015,CA-2015-137225,10009,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",East,180,Home Office,19-12-2015,Standard Class,New York,Art,0,1.4104,+43.0%,1,3.28
Office Supplies,Decatur,United States,DK-13150,David Kendrick,05-12-2014,CA-2014-166191,62521,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",Central,181,Corporate,09-12-2014,Second Class,Illinois,Storage,0.2,1.8612,+7.5%,2,24.816
Technology,Decatur,United States,DK-13150,David Kendrick,05-12-2014,CA-2014-166191,62521,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Central,182,Corporate,09-12-2014,Second Class,Illinois,Accessories,0.2,76.6395,+18.8%,7,408.744
Technology,Monroe,United States,RM-19675,Robert Marley,19-11-2014,CA-2014-158274,71203,TEC-PH-10003273,AT&T TR1909W,South,183,Home Office,24-11-2014,Second Class,Louisiana,Phones,0,131.0296,+26.0%,4,503.96
Technology,Monroe,United States,RM-19675,Robert Marley,19-11-2014,CA-2014-158274,71203,TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),South,184,Home Office,24-11-2014,Second Class,Louisiana,Phones,0,41.986,+28.0%,5,149.95
Technology,Monroe,United States,RM-19675,Robert Marley,19-11-2014,CA-2014-158274,71203,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,South,185,Home Office,24-11-2014,Second Class,Louisiana,Accessories,0,7.25,+25.0%,2,29
Office Supplies,Fairfield,United States,SK-19990,Sally Knutson,28-11-2016,CA-2016-105018,06824,OFF-BI-10001890,Avery Poly Binder Pockets,East,186,Consumer,02-12-2016,Standard Class,Connecticut,Binders,0,3.4368,+48.0%,2,7.16
Technology,Los Angeles,United States,FM-14290,Frank Merwin,26-08-2014,CA-2014-123260,90032,TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,West,187,Home Office,30-08-2014,Standard Class,California,Accessories,0,22.984,+13.0%,8,176.8
Office Supplies,Grand Prairie,United States,AM-10360,Alice McCarthy,16-07-2016,CA-2016-157000,75051,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Central,188,Corporate,22-07-2016,Standard Class,Texas,Storage,0.2,3.7224,+10.0%,3,37.224
